,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,4903000000.0,2596000000.0,-3003000000.0,1737000000.0,
Repurchase Of Capital Stock,,0.0,-500000000.0,0.0,
Repayment Of Debt,-12136000000.0,-11619000000.0,-4770000000.0,-7798000000.0,
Issuance Of Debt,6659000000.0,10195000000.0,10172000000.0,9566000000.0,
Capital Expenditure,-596000000.0,-1320000000.0,-1447000000.0,-1081000000.0,
End Cash Position,1478000000.0,1243000000.0,1506000000.0,2951000000.0,
Beginning Cash Position,1243000000.0,1506000000.0,2951000000.0,968000000.0,
Effect Of Exchange Rate Changes,9000000.0,3000000.0,27000000.0,24000000.0,
Changes In Cash,226000000.0,-266000000.0,-1472000000.0,1959000000.0,
Financing Cash Flow,-6518000000.0,-2921000000.0,1687000000.0,907000000.0,
Net Other Financing Charges,2000000.0,,,,-83000000.0
Cash Dividends Paid,-431000000.0,-1150000000.0,-1475000000.0,-1327000000.0,
Net Common Stock Issuance,,0.0,-500000000.0,0.0,
Common Stock Payments,,0.0,-500000000.0,0.0,
Net Issuance Payments Of Debt,-5368000000.0,-1068000000.0,4312000000.0,2856000000.0,
Net Short Term Debt Issuance,109000000.0,356000000.0,-1090000000.0,1088000000.0,
Net Long Term Debt Issuance,-5477000000.0,-1424000000.0,5402000000.0,1768000000.0,
Long Term Debt Payments,-12136000000.0,-11619000000.0,-4770000000.0,-7798000000.0,
Long Term Debt Issuance,6659000000.0,10195000000.0,10172000000.0,9566000000.0,
Investing Cash Flow,1245000000.0,-1261000000.0,-1603000000.0,-1766000000.0,
Net Investment Purchase And Sale,1568000000.0,-242000000.0,-285000000.0,-933000000.0,
Sale Of Investment,1904000000.0,155000000.0,338000000.0,954000000.0,
Purchase Of Investment,-336000000.0,-397000000.0,-623000000.0,-1887000000.0,
Net Investment Properties Purchase And Sale,0.0,-3000000.0,0.0,78000000.0,
Sale Of Investment Properties,,,0.0,78000000.0,0.0
Purchase Of Investment Properties,0.0,-3000000.0,0.0,0.0,
Net Business Purchase And Sale,28000000.0,50000000.0,-86000000.0,-202000000.0,
Sale Of Business,28000000.0,50000000.0,46000000.0,0.0,
Purchase Of Business,,0.0,-132000000.0,-202000000.0,-3130000000.0
Net Intangibles Purchase And Sale,-17000000.0,-64000000.0,-67000000.0,-53000000.0,
Purchase Of Intangibles,-17000000.0,-64000000.0,-67000000.0,-53000000.0,
Net PPE Purchase And Sale,-334000000.0,-1002000000.0,-1165000000.0,-656000000.0,
Sale Of PPE,245000000.0,254000000.0,215000000.0,372000000.0,
Purchase Of PPE,-579000000.0,-1256000000.0,-1380000000.0,-1028000000.0,
Operating Cash Flow,5499000000.0,3916000000.0,-1556000000.0,2818000000.0,
Taxes Refund Paid,-234000000.0,-473000000.0,-519000000.0,-358000000.0,
Dividend Received Cfo,113000000.0,84000000.0,185000000.0,307000000.0,
Change In Working Capital,1836000000.0,631000000.0,-4920000000.0,-1275000000.0,
Change In Other Current Liabilities,530000000.0,-1348000000.0,-1400000000.0,240000000.0,
Change In Other Current Assets,538000000.0,-79000000.0,,,
Change In Inventory,1298000000.0,710000000.0,-2747000000.0,-1705000000.0,
Change In Receivables,8000000.0,1269000000.0,-773000000.0,190000000.0,
Other Non Cash Items,-132000000.0,-854000000.0,,50000000.0,-952000000.0
Stock Based Compensation,26000000.0,0.0,,,
Provisionand Write Offof Assets,67000000.0,346000000.0,-185000000.0,-162000000.0,
Depreciation And Amortization,1863000000.0,1918000000.0,1713000000.0,1707000000.0,
Depreciation,1863000000.0,1918000000.0,1713000000.0,1707000000.0,
Gain Loss On Investment Securities,1000000.0,25000000.0,8000000.0,9000000.0,
Net Foreign Currency Exchange Gain Loss,7000000.0,6000000.0,16000000.0,0.0,
Gain Loss On Sale Of PPE,-381000000.0,-157000000.0,-145000000.0,-148000000.0,
Gain Loss On Sale Of Business,-12000000.0,-44000000.0,-28000000.0,0.0,
Net Income From Continuing Operations,2780000000.0,2586000000.0,2440000000.0,2902000000.0,
