,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-60900000.0,-41017000.0,-68283000.0,-42002000.0,
Repayment Of Debt,-22879000.0,0.0,-266000.0,-11735000.0,
Issuance Of Debt,,0.0,20000000.0,0.0,10000000.0
Issuance Of Capital Stock,159262000.0,0.0,74662000.0,66657000.0,
Capital Expenditure,-393000.0,-730000.0,-3717000.0,-6133000.0,
End Cash Position,75212000.0,8366000.0,50689000.0,31619000.0,
Beginning Cash Position,8366000.0,50689000.0,31619000.0,24018000.0,
Effect Of Exchange Rate Changes,93000.0,82000.0,-13000.0,76000.0,
Changes In Cash,66753000.0,-42405000.0,19083000.0,7525000.0,
Financing Cash Flow,127653000.0,-1388000.0,87366000.0,49527000.0,
Net Other Financing Charges,-1000.0,,1000.0,,
Net Common Stock Issuance,159262000.0,0.0,74662000.0,66657000.0,
Common Stock Issuance,159262000.0,0.0,74662000.0,66657000.0,
Net Issuance Payments Of Debt,-22879000.0,0.0,19734000.0,-11735000.0,
Net Short Term Debt Issuance,-24184000.0,-1388000.0,,,
Net Long Term Debt Issuance,-22879000.0,0.0,19734000.0,-11735000.0,
Long Term Debt Payments,-22879000.0,0.0,-266000.0,-11735000.0,
Long Term Debt Issuance,,0.0,20000000.0,0.0,10000000.0
Investing Cash Flow,-393000.0,-730000.0,-3717000.0,-6133000.0,
Net Intangibles Purchase And Sale,,,,-509000.0,
Purchase Of Intangibles,,,,-509000.0,
Net PPE Purchase And Sale,-393000.0,-730000.0,-3717000.0,-6133000.0,
Purchase Of PPE,-393000.0,-730000.0,-3717000.0,-6133000.0,
Operating Cash Flow,-60507000.0,-40287000.0,-64566000.0,-35869000.0,
Interest Received Cfo,,347000.0,,,2336000.0
Interest Paid Cfo,-1906000.0,-255000.0,-181000.0,-1018000.0,
Change In Working Capital,-12534000.0,1011000.0,-4428000.0,4050000.0,
Change In Other Current Liabilities,-7324000.0,-3077000.0,-3523000.0,-11312000.0,
Change In Inventory,-4999000.0,88000.0,1082000.0,-1836000.0,
Change In Receivables,-211000.0,4000000.0,-1987000.0,17198000.0,
Other Non Cash Items,623000.0,602000.0,527000.0,565000.0,
Stock Based Compensation,,,,,739000.0
Depreciation And Amortization,5812000.0,6508000.0,7777000.0,6626000.0,
Depreciation,5812000.0,6508000.0,7777000.0,6626000.0,
Net Foreign Currency Exchange Gain Loss,-447000.0,-91000.0,-44000.0,-888000.0,
Gain Loss On Sale Of PPE,,,0.0,43000.0,
Net Income From Continuing Operations,-52055000.0,-48062000.0,-68217000.0,-45247000.0,
