,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,1636000000.0,1416000000.0,712000000.0,908000000.0,
Repurchase Of Capital Stock,-19000000.0,-26000000.0,-16000000.0,-23000000.0,
Repayment Of Debt,-95000000.0,-88000000.0,-84000000.0,-83000000.0,
Issuance Of Debt,3000000.0,0.0,7000000.0,0.0,
Issuance Of Capital Stock,0.0,9000000.0,5000000.0,10000000.0,
Capital Expenditure,-238000000.0,-192000000.0,-141000000.0,-90000000.0,
End Cash Position,3014000000.0,2140000000.0,1274000000.0,683000000.0,
Other Cash Adjustment Outside Changein Cash,-1000000.0,,,-9000000.0,1000000.0
Beginning Cash Position,2140000000.0,1274000000.0,692000000.0,1303000000.0,
Effect Of Exchange Rate Changes,53000000.0,-100000000.0,44000000.0,51000000.0,
Changes In Cash,822000000.0,966000000.0,538000000.0,-662000000.0,
Financing Cash Flow,-552000000.0,-447000000.0,-382000000.0,-437000000.0,
Net Other Financing Charges,,1000000.0,,-43000000.0,
Cash Dividends Paid,-441000000.0,-343000000.0,-294000000.0,-294000000.0,
Net Common Stock Issuance,-19000000.0,-17000000.0,-11000000.0,-13000000.0,
Common Stock Payments,-19000000.0,-26000000.0,-16000000.0,-23000000.0,
Common Stock Issuance,0.0,9000000.0,5000000.0,10000000.0,
Net Issuance Payments Of Debt,-92000000.0,-88000000.0,-77000000.0,-83000000.0,
Net Long Term Debt Issuance,-92000000.0,-88000000.0,-77000000.0,-83000000.0,
Long Term Debt Payments,-95000000.0,-88000000.0,-84000000.0,-83000000.0,
Long Term Debt Issuance,3000000.0,0.0,7000000.0,0.0,
Investing Cash Flow,-500000000.0,-195000000.0,67000000.0,-1223000000.0,
Net Other Investing Changes,-4000000.0,2000000.0,-8000000.0,-16000000.0,
Net Business Purchase And Sale,-258000000.0,-6000000.0,216000000.0,-1117000000.0,
Sale Of Business,,0.0,216000000.0,0.0,
Purchase Of Business,-258000000.0,-6000000.0,0.0,-1117000000.0,
Net Intangibles Purchase And Sale,-112000000.0,-89000000.0,-34000000.0,-48000000.0,
Purchase Of Intangibles,-112000000.0,-89000000.0,-34000000.0,-48000000.0,
Net PPE Purchase And Sale,-126000000.0,-102000000.0,-107000000.0,-42000000.0,
Sale Of PPE,0.0,1000000.0,0.0,0.0,
Purchase Of PPE,-126000000.0,-103000000.0,-107000000.0,-42000000.0,
Operating Cash Flow,1874000000.0,1608000000.0,853000000.0,998000000.0,
Taxes Refund Paid,-201000000.0,-188000000.0,-141000000.0,-181000000.0,
Change In Working Capital,-324000000.0,138000000.0,-113000000.0,-68000000.0,
Change In Other Current Liabilities,199000000.0,415000000.0,350000000.0,-95000000.0,
Change In Payable,147000000.0,94000000.0,-2000000.0,-1000000.0,
Change In Inventory,-433000000.0,-235000000.0,-26000000.0,-26000000.0,
Change In Receivables,-237000000.0,-136000000.0,-435000000.0,54000000.0,
Other Non Cash Items,30000000.0,21000000.0,8000000.0,3000000.0,
Provisionand Write Offof Assets,10000000.0,1000000.0,1000000.0,3000000.0,
Depreciation And Amortization,266000000.0,264000000.0,253000000.0,205000000.0,
Amortization Cash Flow,,109000000.0,119000000.0,,
Depreciation,266000000.0,264000000.0,134000000.0,205000000.0,
Pension And Employee Benefit Expense,-3000000.0,-6000000.0,-6000000.0,5000000.0,
Net Foreign Currency Exchange Gain Loss,-29000000.0,80000000.0,-41000000.0,-34000000.0,
Gain Loss On Sale Of PPE,,,,2000000.0,0.0
Net Income From Continuing Operations,2084000000.0,1262000000.0,890000000.0,1046000000.0,
