,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,5852100000.0,-12815000000.0,6332600000.0,13444600000.0
Repurchase Of Capital Stock,-297900000.0,0.0,-56500000.0,
Issuance Of Capital Stock,85000000.0,16000000.0,17300000.0,13500000.0
Capital Expenditure,-243600000.0,-216700000.0,-160600000.0,-167600000.0
End Cash Position,4735200000.0,4674700000.0,4211700000.0,4894600000.0
Beginning Cash Position,4674700000.0,4211700000.0,4894600000.0,3704000000.0
Effect Of Exchange Rate Changes,-3900000.0,-10000000.0,6000000.0,15500000.0
Changes In Cash,64400000.0,473000000.0,-688900000.0,1175100000.0
Financing Cash Flow,-2607500000.0,-877500000.0,-1429000000.0,-236800000.0
Net Other Financing Charges,-586300000.0,254800000.0,-1900000.0,569700000.0
Cash Dividends Paid,-1808300000.0,-1148300000.0,-1387900000.0,-820000000.0
Common Stock Dividend Paid,-1808300000.0,-1148300000.0,-1387900000.0,-820000000.0
Net Common Stock Issuance,-212900000.0,16000000.0,-39200000.0,13500000.0
Common Stock Payments,-297900000.0,0.0,-56500000.0,
Common Stock Issuance,85000000.0,16000000.0,17300000.0,13500000.0
Investing Cash Flow,-3423800000.0,13948800000.0,-5753100000.0,-12200300000.0
Net Other Investing Changes,-100000.0,,,
Net Investment Purchase And Sale,-3180100000.0,14165500000.0,-5592500000.0,-12032700000.0
Sale Of Investment,144940200000.0,82289700000.0,45642700000.0,30977400000.0
Purchase Of Investment,-148120300000.0,-68124200000.0,-51235200000.0,-43010100000.0
Net Intangibles Purchase And Sale,-194800000.0,-180000000.0,-136900000.0,-121500000.0
Purchase Of Intangibles,-194800000.0,-180000000.0,-136900000.0,-121500000.0
Net PPE Purchase And Sale,-48800000.0,-36700000.0,-23700000.0,-46100000.0
Purchase Of PPE,-48800000.0,-36700000.0,-23700000.0,-46100000.0
Operating Cash Flow,6095700000.0,-12598300000.0,6493200000.0,13612200000.0
Change In Working Capital,3193600000.0,-15247600000.0,,
Cash Flowsfromusedin Operating Activities Direct,6095700000.0,-12598300000.0,6493200000.0,13612200000.0
Classesof Cash Payments,-4168700000.0,-18327000000.0,-4608500000.0,-8304800000.0
Other Cash Paymentsfrom Operating Activities,-2423400000.0,-5245000000.0,-1851700000.0,-1869200000.0
Classesof Cash Receiptsfrom Operating Activities,10264400000.0,5728700000.0,11101700000.0,21917000000.0
Other Cash Receiptsfrom Operating Activities,3907000000.0,2482900000.0,6998100000.0,10425200000.0
