,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,59735000.0,45910000.0,53759000.0,14154000.0,
Issuance Of Capital Stock,2456000.0,288000.0,16906000.0,99631000.0,
Capital Expenditure,-3922000.0,-6813000.0,-7769000.0,-5935000.0,
End Cash Position,145234000.0,133471000.0,232862000.0,165508000.0,
Other Cash Adjustment Outside Changein Cash,387000.0,1000.0,-411000.0,,
Beginning Cash Position,133471000.0,232862000.0,165508000.0,53136000.0,
Changes In Cash,11376000.0,-99392000.0,67765000.0,112372000.0,
Financing Cash Flow,-48358000.0,-145302000.0,14006000.0,98218000.0,
Net Other Financing Charges,-1000.0,,-1000.0,,
Cash Dividends Paid,-46638000.0,-141943000.0,,,-51435000.0
Common Stock Dividend Paid,,,,,-51435000.0
Net Common Stock Issuance,2456000.0,288000.0,16906000.0,99631000.0,
Common Stock Issuance,2456000.0,288000.0,16906000.0,99631000.0,
Investing Cash Flow,-3923000.0,-6813000.0,-7769000.0,-5935000.0,
Net Other Investing Changes,-1000.0,,,,
Net Business Purchase And Sale,,,,0.0,-16000.0
Purchase Of Business,,,,0.0,-16000.0
Net PPE Purchase And Sale,-661000.0,-1727000.0,-852000.0,-922000.0,
Purchase Of PPE,-661000.0,-1727000.0,-852000.0,-922000.0,
Capital Expenditure Reported,-3261000.0,-5086000.0,-6917000.0,-5013000.0,
Operating Cash Flow,63657000.0,52723000.0,61528000.0,20089000.0,
Taxes Refund Paid,-13903000.0,-11639000.0,-5525000.0,3501000.0,
Interest Received Cfo,2868000.0,2793000.0,157000.0,0.0,
Interest Paid Cfo,-685000.0,-1207000.0,-137000.0,-78000.0,
Change In Working Capital,-10208000.0,-8688000.0,18965000.0,4293000.0,
Change In Other Current Liabilities,-8853000.0,11809000.0,21274000.0,12665000.0,
Change In Receivables,-1355000.0,-20497000.0,-2309000.0,-8372000.0,
Depreciation And Amortization,8624000.0,14858000.0,5261000.0,2047000.0,
Depreciation,8624000.0,14858000.0,5261000.0,2047000.0,
Gain Loss On Sale Of Business,,,,0.0,10000.0
Net Income From Continuing Operations,76962000.0,56606000.0,42807000.0,10325000.0,
