,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,3971000.0,6640000.0,6041000.0,9493000.0,
Capital Expenditure,,-1575000.0,-722000.0,-432000.0,
End Cash Position,8311000.0,9801000.0,12627000.0,13504000.0,
Beginning Cash Position,9801000.0,12627000.0,13504000.0,14205000.0,
Changes In Cash,-1490000.0,-2826000.0,-877000.0,-701000.0,
Financing Cash Flow,-5461000.0,-9466000.0,-6918000.0,-10194000.0,
Cash Dividends Paid,-5461000.0,-9466000.0,-6918000.0,-10194000.0,
Common Stock Dividend Paid,-5461000.0,-9466000.0,-6918000.0,-10194000.0,
Investing Cash Flow,0.0,-1575000.0,-722000.0,-432000.0,
Net PPE Purchase And Sale,0.0,-1575000.0,-722000.0,-432000.0,
Purchase Of PPE,0.0,-1575000.0,-722000.0,,
Operating Cash Flow,3971000.0,8215000.0,6763000.0,9925000.0,
Taxes Refund Paid,16000.0,-3470000.0,-1790000.0,33000.0,
Interest Paid Cfo,,,,,0.0
Change In Working Capital,6361000.0,2424000.0,-4462000.0,541000.0,
Change In Other Current Liabilities,-1220000.0,-709000.0,-344000.0,56000.0,
Change In Payable,3049000.0,467000.0,2079000.0,759000.0,
Change In Receivables,4532000.0,2666000.0,-6197000.0,-274000.0,
Other Non Cash Items,711000.0,848000.0,134000.0,74000.0,
Depreciation And Amortization,,514000.0,273000.0,203000.0,280000.0
Depreciation,,514000.0,273000.0,203000.0,280000.0
Net Foreign Currency Exchange Gain Loss,,,,74000.0,0.0
Net Income From Continuing Operations,-3117000.0,8413000.0,12608000.0,9074000.0,
