,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,19916000.0,5844000.0,-14778000.0,-45299000.0,
Repayment Of Debt,-2642000.0,-2562000.0,-2137000.0,-1730000.0,
Issuance Of Debt,,,0.0,2400000.0,10000000.0
Issuance Of Capital Stock,,,0.0,59820000.0,44243000.0
Capital Expenditure,-8341000.0,-8611000.0,-14612000.0,-29761000.0,
End Cash Position,32824000.0,15550000.0,12269000.0,28570000.0,
Other Cash Adjustment Outside Changein Cash,,,,,-1000.0
Beginning Cash Position,15550000.0,12269000.0,28570000.0,27180000.0,
Changes In Cash,17274000.0,3281000.0,-16301000.0,1390000.0,
Financing Cash Flow,-2642000.0,-2562000.0,-2137000.0,53324000.0,
Net Other Financing Charges,,,,,2310000.0
Cash Dividends Paid,,,,-3534000.0,
Net Common Stock Issuance,,,0.0,59820000.0,44243000.0
Common Stock Issuance,,,0.0,59820000.0,44243000.0
Net Issuance Payments Of Debt,-2642000.0,-2562000.0,-2137000.0,670000.0,
Net Short Term Debt Issuance,,,,0.0,-11420000.0
Net Long Term Debt Issuance,-2642000.0,-2562000.0,-2137000.0,670000.0,
Long Term Debt Payments,-2642000.0,-2562000.0,-2137000.0,-1730000.0,
Long Term Debt Issuance,,,0.0,2400000.0,10000000.0
Investing Cash Flow,-8341000.0,-8612000.0,-13998000.0,-36396000.0,
Net Other Investing Changes,,-1000.0,-1000.0,1000.0,
Net Investment Purchase And Sale,0.0,0.0,615000.0,-615000.0,
Sale Of Investment,115000.0,0.0,615000.0,,
Purchase Of Investment,-115000.0,0.0,,,
Net Business Purchase And Sale,,,0.0,-6021000.0,0.0
Purchase Of Business,,,0.0,-6021000.0,0.0
Net Intangibles Purchase And Sale,-8341000.0,-8573000.0,-14167000.0,-29761000.0,
Purchase Of Intangibles,-8341000.0,-8573000.0,-14167000.0,-29761000.0,
Net PPE Purchase And Sale,0.0,-38000.0,-445000.0,0.0,
Purchase Of PPE,0.0,-38000.0,-445000.0,0.0,
Operating Cash Flow,28257000.0,14455000.0,-166000.0,-15538000.0,
Taxes Refund Paid,0.0,0.0,-388000.0,252000.0,
Interest Received Cfo,584000.0,97000.0,6000.0,99000.0,
Interest Paid Cfo,-374000.0,-543000.0,-486000.0,-163000.0,
Change In Working Capital,1665000.0,1815000.0,-136000.0,2392000.0,
Change In Other Current Liabilities,2524000.0,3651000.0,588000.0,10440000.0,
Change In Receivables,-859000.0,-1836000.0,-724000.0,-8048000.0,
Other Non Cash Items,-147000.0,-16000.0,-103000.0,,90000.0
Depreciation And Amortization,15638000.0,15534000.0,14257000.0,9493000.0,
Depreciation,15638000.0,15534000.0,14257000.0,9493000.0,
Net Income From Continuing Operations,10892000.0,-2431000.0,-13315000.0,-27610000.0,
