,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-62543000.0,-116744000.0,-116765743.0,-94866045.0,
Issuance Of Capital Stock,100040000.0,120003000.0,0.0,143252233.0,
Capital Expenditure,-52323000.0,-100543000.0,-80184893.0,-74454742.0,
End Cash Position,34890000.0,15160000.0,34579000.0,150890048.0,
Other Cash Adjustment Outside Changein Cash,-1000.0,,-1.0,,
Beginning Cash Position,15160000.0,34579000.0,150890048.0,104358047.0,
Effect Of Exchange Rate Changes,294000.0,596000.0,454696.0,1135601.0,
Changes In Cash,19437000.0,-20015000.0,-116765743.0,45396400.0,
Financing Cash Flow,81947000.0,96729000.0,0.0,140262445.0,
Net Other Financing Charges,76000.0,1.0,,,
Net Common Stock Issuance,100040000.0,120003000.0,0.0,143252233.0,
Common Stock Issuance,100040000.0,120003000.0,0.0,143252233.0,
Investing Cash Flow,-52290000.0,-100543000.0,-80184893.0,-74454742.0,
Net Other Investing Changes,-1000.0,,,,
Net Investment Purchase And Sale,34000.0,0.0,,,
Net Intangibles Purchase And Sale,-51996000.0,-100471000.0,-79619245.0,-74364685.0,
Purchase Of Intangibles,-51996000.0,-100471000.0,-79619245.0,-74364685.0,
Net PPE Purchase And Sale,-327000.0,-72000.0,-565648.0,-90057.0,
Purchase Of PPE,-327000.0,-72000.0,-565648.0,-90057.0,
Operating Cash Flow,-10220000.0,-16201000.0,-36580850.0,-20411303.0,
Change In Working Capital,27262000.0,11392000.0,-13282101.0,777944.0,
Change In Other Current Liabilities,-12485000.0,-4040000.0,10730588.0,3139226.0,
Change In Receivables,39747000.0,15432000.0,-24012689.0,-2361282.0,
Depreciation And Amortization,,,359775.0,270349.0,165719.0
Depreciation,,,359775.0,270349.0,165719.0
Net Foreign Currency Exchange Gain Loss,,,-1184748.0,-2682337.0,3550415.0
Gain Loss On Sale Of PPE,,,,,0.0
Net Income From Continuing Operations,-36102000.0,-27122000.0,-22473776.0,-18777259.0,
