Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_40,SMA_120,Close_10_%_D,10_40_%_D,40_120_%_D,RSI,earningsGrowth,revenueGrowth,profitMargins,grossMargins,returnOnEquity,debtToEquity,priceToBook,forwardPE,longName,sector,longBusinessSummary
2022-06-27,6.400000095367432,6.579999923706055,6.130000114440918,6.400000095367432,5768,0.0,0.0,,,,,,,,,0.04,-0.17629999,0.66252,-4.56612,202.981,40.37736,,Dignitana AB (publ),Healthcare,"Dignitana AB (publ), a medical technology company, engages in the development, production, and marketing of medical cooling devices in the United States and internationally. It offers DigniCap, a scalp cooling system used to reduce hair loss from chemotherapy treatments, as well as for patients receiving chemotherapy to treat other solid tumors. The company was incorporated in 2007 is headquartered in Lund, Sweden. As of May 30, 2025, Dignitana AB (publ) operates as a subsidiary of Paxman AB (publ)."
2022-06-28,6.400000095367432,6.5,5.920000076293945,6.5,3955,0.0,0.0,,,,,,,100.0,,0.04,-0.17629999,0.66252,-4.56612,202.981,40.37736,,Dignitana AB (publ),Healthcare,"Dignitana AB (publ), a medical technology company, engages in the development, production, and marketing of medical cooling devices in the United States and internationally. It offers DigniCap, a scalp cooling system used to reduce hair loss from chemotherapy treatments, as well as for patients receiving chemotherapy to treat other solid tumors. The company was incorporated in 2007 is headquartered in Lund, Sweden. As of May 30, 2025, Dignitana AB (publ) operates as a subsidiary of Paxman AB (publ)."
2022-06-29,6.5,6.5,6.25,6.5,3100,0.0,0.0,,,,,,,100.0,,0.04,-0.17629999,0.66252,-4.56612,202.981,40.37736,,Dignitana AB (publ),Healthcare,"Dignitana AB (publ), a medical technology company, engages in the development, production, and marketing of medical cooling devices in the United States and internationally. It offers DigniCap, a scalp cooling system used to reduce hair loss from chemotherapy treatments, as well as for patients receiving chemotherapy to treat other solid tumors. The company was incorporated in 2007 is headquartered in Lund, Sweden. As of May 30, 2025, Dignitana AB (publ) operates as a subsidiary of Paxman AB (publ)."
2022-06-30,6.28000020980835,6.489999771118164,6.199999809265137,6.199999809265137,3122,0.0,0.0,,,,,,,22.324939412249933,,0.04,-0.17629999,0.66252,-4.56612,202.981,40.37736,,Dignitana AB (publ),Healthcare,"Dignitana AB (publ), a medical technology company, engages in the development, production, and marketing of medical cooling devices in the United States and internationally. It offers DigniCap, a scalp cooling system used to reduce hair loss from chemotherapy treatments, as well as for patients receiving chemotherapy to treat other solid tumors. The company was incorporated in 2007 is headquartered in Lund, Sweden. As of May 30, 2025, Dignitana AB (publ) operates as a subsidiary of Paxman AB (publ)."
2022-07-01,6.25,6.480000019073486,5.920000076293945,6.480000019073486,53447,0.0,0.0,,,,,,,56.38031326552359,,0.04,-0.17629999,0.66252,-4.56612,202.981,40.37736,,Dignitana AB (publ),Healthcare,"Dignitana AB (publ), a medical technology company, engages in the development, production, and marketing of medical cooling devices in the United States and internationally. It offers DigniCap, a scalp cooling system used to reduce hair loss from chemotherapy treatments, as well as for patients receiving chemotherapy to treat other solid tumors. The company was incorporated in 2007 is headquartered in Lund, Sweden. As of May 30, 2025, Dignitana AB (publ) operates as a subsidiary of Paxman AB (publ)."
2022-07-04,6.389999866485596,6.400000095367432,5.960000038146973,6.150000095367432,56164,0.0,0.0,,,,,,,36.22311962923678,,0.04,-0.17629999,0.66252,-4.56612,202.981,40.37736,,Dignitana AB (publ),Healthcare,"Dignitana AB (publ), a medical technology company, engages in the development, production, and marketing of medical cooling devices in the United States and internationally. It offers DigniCap, a scalp cooling system used to reduce hair loss from chemotherapy treatments, as well as for patients receiving chemotherapy to treat other solid tumors. The company was incorporated in 2007 is headquartered in Lund, Sweden. As of May 30, 2025, Dignitana AB (publ) operates as a subsidiary of Paxman AB (publ)."
2022-07-05,6.300000190734863,6.300000190734863,6.0,6.0,11609,0.0,0.0,,,,,,,30.82790237761438,,0.04,-0.17629999,0.66252,-4.56612,202.981,40.37736,,Dignitana AB (publ),Healthcare,"Dignitana AB (publ), a medical technology company, engages in the development, production, and marketing of medical cooling devices in the United States and internationally. It offers DigniCap, a scalp cooling system used to reduce hair loss from chemotherapy treatments, as well as for patients receiving chemotherapy to treat other solid tumors. The company was incorporated in 2007 is headquartered in Lund, Sweden. As of May 30, 2025, Dignitana AB (publ) operates as a subsidiary of Paxman AB (publ)."
2022-07-06,5.960000038146973,6.199999809265137,5.960000038146973,6.199999809265137,8753,0.0,0.0,,,,,,,43.01514054413631,,0.04,-0.17629999,0.66252,-4.56612,202.981,40.37736,,Dignitana AB (publ),Healthcare,"Dignitana AB (publ), a medical technology company, engages in the development, production, and marketing of medical cooling devices in the United States and internationally. It offers DigniCap, a scalp cooling system used to reduce hair loss from chemotherapy treatments, as well as for patients receiving chemotherapy to treat other solid tumors. The company was incorporated in 2007 is headquartered in Lund, Sweden. As of May 30, 2025, Dignitana AB (publ) operates as a subsidiary of Paxman AB (publ)."
2022-07-07,6.199999809265137,6.349999904632568,5.96999979019165,6.119999885559082,3080,0.0,0.0,,,,,,,39.98075982054531,,0.04,-0.17629999,0.66252,-4.56612,202.981,40.37736,,Dignitana AB (publ),Healthcare,"Dignitana AB (publ), a medical technology company, engages in the development, production, and marketing of medical cooling devices in the United States and internationally. It offers DigniCap, a scalp cooling system used to reduce hair loss from chemotherapy treatments, as well as for patients receiving chemotherapy to treat other solid tumors. The company was incorporated in 2007 is headquartered in Lund, Sweden. As of May 30, 2025, Dignitana AB (publ) operates as a subsidiary of Paxman AB (publ)."
2022-07-08,5.920000076293945,6.309999942779541,5.849999904632568,6.269999980926514,8600,0.0,0.0,6.281999969482422,,,-0.1910217862814992,,,47.46404055914402,,0.04,-0.17629999,0.66252,-4.56612,202.981,40.37736,,Dignitana AB (publ),Healthcare,"Dignitana AB (publ), a medical technology company, engages in the development, production, and marketing of medical cooling devices in the United States and internationally. It offers DigniCap, a scalp cooling system used to reduce hair loss from chemotherapy treatments, as well as for patients receiving chemotherapy to treat other solid tumors. The company was incorporated in 2007 is headquartered in Lund, Sweden. As of May 30, 2025, Dignitana AB (publ) operates as a subsidiary of Paxman AB (publ)."
