Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_50,SMA_200,Close_10_%_D,10_50_%_D,50_200_%_D
2022-08-31,40.33218134821564,41.340484483238654,36.940610853683594,39.23221206665039,26165659,0.0,0.0,,,,,,
2022-09-01,37.2155984062655,38.49889634994593,35.47398376464844,35.47398376464844,13603048,0.0,0.0,,,,,,
2022-09-02,34.83233633662782,35.74897676653908,32.6323979061585,34.00735855102539,13116475,0.0,0.0,,,,,,
2022-09-05,33.09071454516088,34.007354876015256,32.1740742143065,33.18238067626953,6491956,0.0,0.0,,,,,,
2022-09-06,33.91569681896327,37.30726720020076,33.824034172188945,36.57395553588867,6897495,0.0,0.0,,,,,,
2022-09-07,36.298962666005245,36.66562026736127,34.832339253993204,36.390628814697266,3356020,0.0,0.0,,,,,,
2022-09-08,37.39892502703511,38.59055676505406,35.382315587546294,35.657310485839844,5237314,0.0,0.0,,,,,,
2022-09-09,36.11563596042631,36.57395619598144,35.107329344181494,35.840641021728516,3280394,0.0,0.0,,,,,,
2022-09-12,36.298962666005245,37.123940520703286,35.84064241266323,36.390628814697266,2394688,0.0,0.0,,,,,,
2022-09-13,36.29895592397709,36.84894222385879,35.657310485839844,35.657310485839844,2217351,0.0,0.0,35.840641021728516,,,-0.511515783932344,,
2022-09-14,35.38232046364706,36.5739558625928,35.290657816053944,36.207298278808594,1661707,0.0,0.0,35.53814964294433,,,1.882902296791673,,
2022-09-15,36.11563225424252,37.58225545883179,36.11563225424252,36.66561508178711,2532051,0.0,0.0,35.6573127746582,,,2.8277574182357124,,
2022-09-16,35.932305099764385,37.21559958747037,35.748976316747616,36.02396774291992,1301829,0.0,0.0,35.85897369384766,,,0.4601192730191575,,
2022-09-19,36.20729537673486,36.482286794179075,35.29065498745044,35.47398376464844,1424288,0.0,0.0,36.08813400268555,,,-1.7018065771741187,,
2022-09-20,35.5656475542883,35.74897633741103,33.09071772389562,33.54903793334961,2477400,0.0,0.0,35.78564224243164,,,-6.25000466368619,,
2022-09-21,33.732366906330434,35.290656326585754,33.54903812217586,35.19899368286133,1399603,0.0,0.0,35.66647872924805,,,-1.3107126440361556,,
2022-09-22,34.9240011513116,36.115636581615796,34.465680907873356,34.649009704589844,1486989,0.0,0.0,35.56564865112305,,,-2.5773154189450165,,
2022-09-23,34.740672446772834,36.29895832438866,34.465677530294165,35.10732650756836,1450140,0.0,0.0,35.49231719970703,,,-1.0847155737181617,,
2022-09-26,35.56564463249993,35.84063603624009,34.74067042127944,35.290653228759766,937268,0.0,0.0,35.382319641113284,,,-0.25907406095276075,,
2022-09-27,35.47398575140873,35.65731453887427,33.91569630301034,34.46567916870117,938744,0.0,0.0,35.263156509399415,,,-2.2615029953024073,,
2022-09-28,34.37401612167219,34.74067369231899,33.73236712139316,34.00735855102539,1287027,0.0,0.0,35.0431625366211,,,-2.955794827345453,,
2022-09-29,34.09902483924307,34.1906874839476,31.80742375457224,32.35740661621094,1893449,0.0,0.0,34.612341690063474,,,-6.514829577392864,,
2022-09-30,32.449072349970244,32.90739256114663,31.25743700354708,31.899085998535156,2367437,0.0,0.0,34.199853515625,,,-6.727419215519991,,
2022-10-03,31.80742332710807,35.473985013305985,31.16577433268229,34.37401580810547,1891694,0.0,0.0,34.089856719970705,,,0.8335590567862274,,
2022-10-04,34.83233549830516,35.56564712524414,34.46567793648285,35.56564712524414,897998,0.0,0.0,34.291517639160155,,,3.715582085025476,,
2022-10-05,35.67564340485863,36.02396774291992,34.6856735712972,36.02396774291992,872288,0.0,0.0,34.37401504516602,,,4.799999928975229,,
2022-10-06,36.170630762970916,37.83891607664469,35.8039766866185,37.325599670410156,966444,0.0,0.0,34.64167404174805,,,7.7476787796906255,,
2022-10-07,37.56392200227247,37.582255229306064,35.86813871377868,36.22562789916992,488339,0.0,0.0,34.7535041809082,,,4.235900099738517,,
2022-10-10,36.207294893264766,38.040575647354125,35.959801571858044,36.66561508178711,744633,0.0,0.0,34.89100036621094,,,5.086167484308471,,
2022-10-11,36.5097926472433,37.49059769857993,35.96897461454035,36.35396194458008,739636,0.0,0.0,35.07982864379883,,,3.63209670639735,,
2022-10-12,36.4822919442994,36.968113796962285,35.198997316164835,36.67478561401367,1856899,0.0,0.0,35.346571350097655,,,3.757689114342762,,
2022-10-13,36.6656196067456,37.49059744657976,35.941472780302945,36.75728225708008,1321364,0.0,0.0,35.78655891418457,,,2.7125361374455847,,
2022-10-14,37.46309393210113,40.10301938742526,37.151436041564914,37.59142303466797,1470268,0.0,0.0,36.35579261779785,,,3.3987167598299513,,
2022-10-17,37.59142490877229,38.86555812549272,34.00736073727665,35.05233383178711,3622947,0.0,0.0,36.423624420166014,,,-3.7648383712733624,,
2022-10-18,35.107326592069136,35.4739841504528,32.90739173188404,33.457374572753906,3842344,0.0,0.0,36.21279716491699,,,-7.608974748939149,,
2022-10-19,33.457375311790706,33.860695837557145,31.954085583281792,32.07324981689453,1730052,0.0,0.0,35.817725372314456,,,-10.45425279382549,,
2022-10-20,32.07325110330281,33.26488299710762,30.890784075510087,33.0632209777832,1988450,0.0,0.0,35.391487503051756,,,-6.57860601385514,,
2022-10-21,33.06322158036696,33.549039912096276,32.10074978308744,33.32904815673828,2430809,0.0,0.0,35.101829528808594,,,-5.050395936244191,,
2022-10-24,33.576539215563166,34.36485052806303,32.75156144743408,34.33734893798828,1418360,0.0,0.0,34.86900291442871,,,-1.524718036088247,,
2022-10-25,34.67650767328239,35.38231769731932,33.7781970129151,33.824031829833984,1300062,0.0,0.0,34.616009902954104,,,-2.287895327452322,,
2022-10-26,33.82403072122558,34.71316949367906,33.54903581554784,34.328182220458984,1046648,0.0,0.0,34.38134956359863,,,-0.15464007031282895,,
2022-10-27,34.41984731811279,35.51981652932995,33.74153536061111,35.23565673828125,2253528,0.0,0.0,34.22918701171875,,,2.940384550231718,,
2022-10-28,34.8323352951777,35.868139929085565,34.47484609767378,35.54731369018555,1202316,0.0,0.0,34.02477607727051,,,4.474790986007796,,
2022-10-31,35.54731538138466,36.207297621533144,34.484012603759766,34.484012603759766,857792,0.0,0.0,33.96794395446777,,,1.5192813847778297,,
2022-11-01,34.923999256054174,35.84980805571292,34.923999256054174,35.483150482177734,700959,0.0,0.0,34.17052154541015,,,3.8414073809882945,,
2022-11-02,35.55648320647398,35.932305643831285,34.83233642578125,34.83233642578125,1728128,0.0,0.0,34.44643020629883,,,1.12030830820854,,
2022-11-03,34.83233701644405,35.748977464245215,34.48401266720199,35.51981735229492,489413,0.0,0.0,34.69208984375,,,2.385925760808685,,
2022-11-04,35.978136415729104,36.53728763032545,35.345655785960915,36.445621490478516,623447,0.0,0.0,35.003747177124026,,,4.11919988468205,,
2022-11-07,36.57395388454182,38.13223978958233,36.390625102564805,37.426429748535156,1110903,0.0,0.0,35.31265525817871,,,5.985883743100514,,
2022-11-08,37.573090321845825,37.86641496064206,36.66561481658492,37.66475296020508,704535,0.0,0.0,35.69672737121582,35.29927268981933,,5.513182114773302,1.1259571405025555,
2022-11-09,37.58225895947386,37.58225895947386,36.372293828807756,36.41812515258789,453809,0.0,0.0,35.90572166442871,35.24299095153808,,1.427080321482051,1.8804610363573726,
2022-11-10,36.509787889434435,37.21559790252895,35.57481428541511,36.45478820800781,1340355,0.0,0.0,36.02763481140137,35.26260704040527,,1.1856270855484101,2.169515629174837,
2022-11-11,36.665613675854004,37.29809425294854,36.225626731348406,37.114768981933594,864695,0.0,0.0,36.18438034057617,35.32475524902344,,2.5712438145972962,2.433491995890032,
2022-11-14,36.95894043516817,37.078104665558676,35.2906551965235,35.70314407348633,1182574,0.0,0.0,36.30629348754883,35.37517051696777,,-1.661280610397062,2.6321370525534076,
2022-11-15,35.93230374364805,36.21646002472932,34.667339034949485,35.24482345581055,1315796,0.0,0.0,36.28246078491211,35.34858787536621,,-2.8598868617341977,2.641895944580848,
2022-11-16,35.24482438289045,36.078967014206356,34.63984185354821,34.72233963012695,925790,0.0,0.0,36.27146110534668,35.315222091674805,,-4.270910043354653,2.7077247629636156,
2022-11-17,34.74067405242802,36.115634711547244,34.66734113885622,36.0973014831543,1156236,0.0,0.0,36.32920951843262,35.324021911621095,,-0.6383514487444553,2.845620493969948,
2022-11-18,36.023968899244394,36.30812869687685,35.134830042637226,35.51981735229492,692904,0.0,0.0,36.23662910461426,35.31760543823242,,-1.978141372504378,2.602168677571123,
2022-11-21,35.33648609550665,35.82230787667161,34.85983267633465,35.24482345581055,598178,0.0,0.0,36.0184684753418,35.294689331054684,,-2.1479120359070456,2.0506743592449865,
2022-11-22,35.24482520119596,35.94147038881993,34.83233630872517,35.638980865478516,921219,0.0,0.0,35.81589126586914,35.29432273864746,,-0.4939438727836777,1.4777689065855386,
2022-11-23,35.69397849471617,36.15229872781235,35.3731557302312,35.611480712890625,568849,0.0,0.0,35.73522682189942,35.282406387329104,,-0.34628606004246004,1.2834170934920512,
2022-11-24,35.65731235297117,36.75727801692154,35.65731235297117,36.29895782470703,529425,0.0,0.0,35.71964378356934,35.2750732421875,,1.6218359977155508,1.2602965792007153,
2022-11-25,36.5006251832886,38.79222648056541,36.5006251832886,37.49976348876953,919950,0.0,0.0,35.75814323425293,35.304589157104495,,4.870555618917866,1.2846887273779857,
2022-11-28,37.58225538744324,38.02224234798425,36.995606106721894,37.472259521484375,455130,0.0,0.0,35.935054779052734,35.34455467224121,,4.277730344041963,1.6706961292549272,
2022-11-29,37.646424256908375,38.407237534192944,37.32560148739436,37.75642013549805,515725,0.0,0.0,36.186214447021484,35.42870231628418,,4.339237227412737,2.1381311795581253,
2022-11-30,38.02224370848651,38.02224370848651,36.94060774718913,37.40809631347656,1645139,0.0,0.0,36.454790115356445,35.47288436889649,,2.6150368582660977,2.7680459706877336,
2022-12-01,37.765588213996054,38.04057965675187,36.69311704153068,37.490596771240234,760672,0.0,0.0,36.59411964416504,35.529716110229494,,2.4497846533606604,2.9958120989013204,
2022-12-02,37.39893071949982,38.39806897815573,37.15143737138808,37.527259826660156,826437,0.0,0.0,36.794863891601565,35.57811477661133,,1.9904841534846944,3.419937010800004,
2022-12-05,37.61892485198135,38.08640994224447,37.18810272216797,37.18810272216797,754895,0.0,0.0,36.9891918182373,35.61606376647949,,0.5377541226315604,3.855361616491002,
2022-12-06,37.02310541339527,37.09643832424353,36.005634003962385,36.16146469116211,998580,0.0,0.0,37.04144020080567,35.64997947692871,,-2.375651445713544,3.9031178819540497,
2022-12-07,36.20729611008037,36.48228753309428,35.56564712524414,35.56564712524414,367376,0.0,0.0,37.03685684204102,35.68114524841309,,-3.972285561573056,3.799518160612362,
2022-12-08,35.65731118594402,35.93230259293143,34.94232933173022,35.32732009887695,398927,0.0,0.0,36.93969306945801,35.7405435180664,,-4.364879176308525,3.355151974075188,
