Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_50,SMA_200,Close_10_%_D,10_50_%_D,50_200_%_D
2020-07-07,61.83351538493298,64.79559699408442,61.83351538493298,64.33277130126953,211400,0.0,0.0,,,,,,
2020-07-08,64.33276759556361,65.25841892787389,63.684814487810115,64.79559326171875,148460,0.0,0.0,,,,,,
2020-07-09,65.16585887676617,65.16585887676617,63.86994552612305,63.86994552612305,67620,0.0,0.0,,,,,,
2020-07-10,64.79558082863137,65.9063593894019,62.20375477062297,62.48145294189453,262620,0.0,0.0,,,,,,
2020-07-13,59.61194579175335,61.46324841222918,58.223468826396484,59.05655288696289,381740,0.0,0.0,,,,,,
2020-07-14,58.963982048455144,61.00041539129462,58.963982048455144,60.81528091430664,244690,0.0,0.0,,,,,,
2020-07-15,61.09297561645508,61.74092859358467,61.00041191431625,61.09297561645508,94310,0.0,0.0,,,,,,
2020-07-16,62.01863907164297,64.42533111572266,61.09298774221546,64.42533111572266,119010,0.0,0.0,,,,,,
2020-07-17,63.68481415940404,64.42533098413807,62.66659204938609,63.4071159362793,62230,0.0,0.0,,,,,,
2020-07-20,63.31454039355136,63.31454039355136,61.6483654902377,62.48145294189453,73000,0.0,0.0,62.6758472442627,,,-0.3101582362509852,,
2020-07-21,62.57403601323538,64.51790262734038,62.57403601323538,63.77738571166992,87340,0.0,0.0,62.62030868530273,,,1.847766404637289,,
2020-07-22,63.77738188232359,64.42533502740059,61.5558171443802,64.33277130126953,31300,0.0,0.0,62.57402648925781,,,2.8106626833637547,,
2020-07-23,64.42531197837158,64.61044642655895,63.96248645113881,64.51787567138672,26050,0.0,0.0,62.63881950378418,,,2.9998269164204525,,
2020-07-24,64.332755251284,64.332755251284,62.29632553581873,62.48145294189453,63840,0.0,0.0,62.63881950378418,,,-0.25122849238903466,,
2020-07-27,62.48146473635673,64.70302933941458,62.48146473635673,64.42533111572266,30980,0.0,0.0,63.175697326660156,,,1.9780292769877417,,
2020-07-28,64.42533107690903,64.51789479736418,61.833511593368996,63.314552307128906,61440,0.0,0.0,63.425624465942384,,,-0.1751219002551884,,
2020-07-29,63.314547807440476,63.314547807440476,62.1111983405666,62.20376205444336,30520,0.0,0.0,63.53670310974121,,,-2.097907178148011,,
2020-07-30,62.20375044784381,63.03683784160617,61.64836120605469,61.64836120605469,40850,0.0,0.0,63.259006118774415,,,-2.5461116314341057,,
2020-07-31,61.555801642044116,63.407103947068,61.555801642044116,62.66658020019531,52860,0.0,0.0,63.18495254516601,,,-0.8204047389291875,,
2020-08-03,62.666592139624505,63.592243468494345,61.833511593368996,63.314552307128906,40890,0.0,0.0,63.268262481689455,,,0.0731643696598251,,
2020-08-04,63.31455636497306,64.70303344726562,62.75916694448796,64.70303344726562,56440,0.0,0.0,63.36082725524902,,,2.1183533267479735,,
2020-08-05,64.7030295056799,64.7030295056799,63.59224367021702,63.684814453125,26210,0.0,0.0,63.29603157043457,,,0.6142294754415976,,
2020-08-06,63.77738188232359,64.51789875353164,63.684818156192534,64.33277130126953,31700,0.0,0.0,63.27752113342285,,,1.6676540878105008,,
2020-08-07,64.70302271629303,67.47997642032142,64.14763338791906,66.46176147460938,121310,0.0,0.0,63.67555198669434,,,4.375634605409067,,
2020-08-10,66.46175313234265,67.10970609042162,65.62866571327142,65.90635681152344,37980,0.0,0.0,63.82365455627441,,,3.263213724956271,,
2020-08-11,65.99893977483225,68.31306799888445,65.99893977483225,66.92459106445312,68620,0.0,0.0,64.18465843200684,,,4.268827940167032,,
2020-08-12,66.92458708016879,68.40562764295824,66.64688888495144,67.7576675415039,46730,0.0,0.0,64.74004898071288,,,4.6611311055541815,,
2020-08-13,67.75766032645537,68.68331146240234,67.75766032645537,68.68331146240234,41580,0.0,0.0,65.44354400634765,,,4.950476789185583,,
2020-08-14,68.68331986077982,70.34949493408203,68.3130650108536,70.34949493408203,62380,0.0,0.0,66.21183547973632,,,6.249123626261669,,
2020-08-17,70.34949558150305,73.40414755661598,70.34949558150305,72.75618743896484,68740,0.0,0.0,67.15599899291992,,,8.339073991938289,,
2020-08-18,72.66363114747571,77.84727730734784,71.64541607249072,71.8305435180664,127720,0.0,0.0,67.86875,,,5.837434044484981,,
2020-08-19,71.64540249503705,76.36622208417246,71.64540249503705,75.34800720214844,139200,0.0,0.0,69.03506927490234,,,9.144537687226109,,
2020-08-20,74.88520821652162,74.88520821652162,73.58929469623135,74.32981872558594,100400,0.0,0.0,70.03477401733399,,,6.132731587295339,,
2020-08-21,74.32979534179962,74.97774836702168,72.29335843280775,73.58927154541016,161130,0.0,0.0,70.74752502441406,,,4.016743370196267,,
2020-08-24,73.58928011082126,79.32831548327952,73.12645444974692,77.84727478027344,172330,0.0,0.0,71.94161682128906,,,8.208959180962927,,
2020-08-25,77.93983829412885,79.97627543477091,77.2918851952004,77.47701263427734,147300,0.0,0.0,72.99685897827149,,,6.137460869842951,,
2020-08-26,77.66213651280945,79.51343889899248,77.38443833001874,78.49522399902344,219240,0.0,0.0,74.07061462402343,,,5.97350163416217,,
2020-08-27,78.49523831420963,78.49523831420963,75.2554585475503,76.08853912353516,165040,0.0,0.0,74.81113739013672,,,1.7075020885417662,,
2020-08-28,76.18111368542483,76.5513685988103,74.60750205489744,75.07032775878906,74970,0.0,0.0,75.28322067260743,,,-0.2827893279754812,,
2020-08-31,74.51494166152479,74.97776738613054,69.60898615583986,70.90489959716797,300250,0.0,0.0,75.09809188842773,,,-5.583620283574628,,
2020-09-01,70.07178831365702,71.46026502049692,66.55431822695725,68.49818420410156,468430,0.0,0.0,74.76485595703124,,,-8.381841538665245,,
2020-09-02,68.59075325811845,73.12644560018163,68.59075325811845,72.66361999511719,201340,0.0,0.0,74.49641723632813,,,-2.460248840419641,,
2020-09-03,73.12645299534091,75.34801753674509,70.62719730011058,71.18258666992188,156690,0.0,0.0,74.18169403076172,,,-4.042921100718153,,
2020-09-04,70.44206347878918,73.4041519165039,69.7015466659798,73.4041519165039,144220,0.0,0.0,74.16318206787109,,,-1.0234595256073984,,
2020-09-07,73.77442965647056,74.51495376094695,71.36773691016415,71.73799896240234,70180,0.0,0.0,73.55225448608398,,,-2.4666212291628575,,
2020-09-08,71.73796303589044,71.92309043821675,67.57253292412906,68.68331146240234,165070,0.0,0.0,72.67288436889649,,,-5.489768214293771,,
2020-09-09,68.68331146240234,69.14613703037583,65.90635805456142,68.68331146240234,154060,0.0,0.0,71.69169311523437,,,-4.1962764751509996,,
2020-09-10,68.68333045670967,68.96102869915401,67.66511533801315,68.22050476074219,92730,0.0,0.0,70.90488967895507,,,-3.785895345676878,,
